Run,Count,Cheat,Terminal,Size,Depth,Speed,Angle,Reward,Gain,From Start,To Middle,Distracted,Time,Duration,Optimal,Combined,Agent,Driver
1,95,0,0,6,1,15.7560176640,0.0386129408,89.4723463891,0.9449704757,331.1329650878,0.0247314460,0,23.2559999999,25.1040000190,0.1217269120,1.0,1.0,0.0
1,96,0,0,6,1,15.8317603840,0.0726082048,90.3713805224,0.8990341332,332.7356872558,0.0453938804,0,23.3579999999,25.1040000190,0.0737452800,-1.0,-1.0,0.0
1,97,0,0,6,1,15.7495317504,0.0550555392,91.2938469176,0.9224663951,334.3442687988,0.0666097030,0,23.4599999999,25.1040000190,0.1386714368,-1.0,-1.0,0.0
1,98,0,0,6,1,15.8065213952,0.0480598208,92.2258217153,0.9319747977,335.9429016113,0.0288085937,0,23.5619999999,25.1040000190,0.1051483328,0.5000000000,0.5000000000,0.0
1,99,0,0,6,1,15.7543068160,0.0134136600,93.2063510679,0.9805293526,337.5499572753,0.0056803384,0,23.6639999999,25.1040000190,0.0917874944,1.0,1.0,0.0
1,100,0,0,6,1,15.8322238976,0.1068398720,94.0613855460,0.8550344780,339.1493530273,0.0542480461,0,23.7659999999,25.1040000190,0.0256182032,-1.0,-1.0,0.0
1,101,0,0,6,1,15.7620954624,0.0994464896,94.9257370610,0.8643515150,340.7547302246,0.0998291000,0,23.8679999999,25.1040000190,0.2040491264,-1.0,-1.0,0.0
1,102,0,0,6,1,15.7536821248,0.0030226632,95.9213160277,0.9955789666,342.3523254394,0.0806315094,0,23.9699999999,25.1040000190,0.1899287936,0.5000000000,0.5000000000,0.0
1,103,0,0,6,1,15.8795928576,0.0739561920,96.8185754478,0.8972594201,343.9569396972,0.0164469406,0,24.0719999999,25.1040000190,0.0057728616,1.0,1.0,0.0
1,104,0,0,6,1,15.9165487104,0.0079621392,97.8069718244,0.9883963766,345.5718994140,0.0040445965,0,24.1739999999,25.1040000190,0.1412459136,0.5000000000,0.5000000000,0.0
1,105,0,0,6,1,16.0374641408,0.0875761600,98.6864949982,0.8795231737,347.1953735351,0.0490152984,0,24.2759999999,25.1040000190,0.0152065648,-1.0,-1.0,0.0
1,106,0,0,6,1,15.8668890112,0.0236158544,99.6524695386,0.9659745404,348.8155517578,0.0556111671,0,24.3779999999,25.1040000190,0.1672581376,-1.0,-1.0,0.0
1,107,0,0,6,1,15.9379892224,0.0910878336,100.5274768546,0.8750073159,350.4234619140,0.0031819662,0,24.4799999999,25.1040000190,0.0451029568,0.5000000000,0.5000000000,0.0
1,108,0,0,6,1,15.8635015168,0.0530074208,101.4527169144,0.9252400598,352.0415954589,0.0428751632,0,24.5819999999,25.1040000190,0.1739649536,1.0,1.0,0.0
1,109,0,0,6,1,15.9372186624,0.0754847232,102.3479681568,0.8952512423,353.6528320312,0.0012980143,0,24.6839999999,25.1040000190,0.1012367168,-1.0,-1.0,0.0
1,110,0,0,6,1,15.8486003712,0.0723679872,103.2473189202,0.8993507633,355.2686462402,0.0436808280,0,24.7859999999,25.1040000190,0.1441651968,-1.0,-1.0,0.0
1,111,0,0,6,1,15.9154424832,0.0043272340,104.2409958282,0.9936769080,356.8779907226,0.0338460281,0,24.8879999999,25.1040000190,0.1382126720,0.5000000000,0.5000000000,0.0
1,112,0,0,6,1,16.1141643520,0.0059601312,105.2322970983,0.9913012700,358.5056152343,0.0247924812,0,24.9899999999,25.1040000190,0.0082644072,0.0,0.0,0.0
1,113,0,0,6,1,16.3095989248,0.0117435136,106.2152299417,0.9829328433,360.1549682617,0.0241937004,0,25.0919999999,25.1040000190,0.0113830120,0.0,0.0,0.0
1,114,0,0,6,1,16.4926166528,0.0116143624,107.1983488911,0.9831189493,361.8244323730,0.0239194240,0,25.1939999999,25.1040000190,0.0224284592,0.0,0.0,0.0
1,115,0,0,6,1,16.6692657664,0.0114476520,108.1817081206,0.9833592295,363.5127868652,0.0235857646,1,25.2959999999,27.7539999427,0.0221817984,0.0,0.0,0.0
1,116,0,0,6,1,16.8387565568,0.0113009128,109.1652788945,0.9835707739,365.2190856933,0.0232922863,1,25.3979999999,27.7539999427,0.0218634048,0.0,0.0,0.0
1,117,0,0,6,1,17.0000953674,0.0111687656,110.1490402147,0.9837613201,366.9425964355,0.0230279918,1,25.4999999999,27.7539999427,0.0215831536,0.0,0.0,0.0
1,118,0,0,6,1,17.1550292992,0.0109732312,111.1330835500,0.9840433353,368.6824645996,0.0226369220,1,25.6019999999,27.7539999427,0.0213307696,0.0,0.0,0.0
1,119,0,0,6,1,17.3020019456,0.0107997896,112.1173771020,0.9842935519,370.4381103515,0.0222900398,1,25.7039999999,27.7539999427,0.0209573264,0.0,0.0,0.0
1,120,0,0,6,1,17.3899841280,0.0106169384,113.1019345163,0.9845574142,372.2062377929,0.0219243373,1,25.8059999999,27.7539999427,0.0206260800,0.0,0.0,0.0
1,121,0,0,6,1,17.4309387264,0.0105965296,114.0865213862,0.9845868699,373.9807739257,0.0218835193,1,25.9079999999,27.7539999427,0.0202768592,0.0,0.0,0.0
1,122,0,0,6,1,17.4397144064,0.0107369424,115.0709056220,0.9843842357,375.7572326660,0.0221643447,1,26.0099999999,27.7539999427,0.0202378800,0.0,0.0,0.0
1,123,0,0,6,1,17.4423027200,0.0103095056,116.0559068341,0.9850012121,377.5366516113,0.0213094707,1,26.1119999999,27.7539999427,0.0205060480,0.0,0.0,0.0
1,124,0,0,6,1,17.4437294080,0.0098744712,117.0415363853,0.9856295511,379.3161010742,0.0204394031,1,26.2139999999,27.7539999427,0.0196897040,0.0,0.0,0.0
1,125,0,0,6,1,17.4420490240,0.0094470344,118.0277836944,0.9862473090,381.0955505371,0.0195845291,1,26.3159999999,27.7539999427,0.0188588496,0.0,0.0,0.0
1,126,0,0,6,1,17.4388313088,0.0090272584,119.0146380646,0.9868543702,382.8749694824,0.0187449771,1,26.4179999999,27.7539999427,0.0180425072,0.0,0.0,0.0
1,127,0,0,6,1,17.4333420032,0.0085998216,120.0021109593,0.9874728947,384.6543884277,0.0178901031,1,26.5199999999,27.7539999427,0.0172407920,0.0,0.0,0.0
1,128,0,0,6,1,17.4262733568,0.0086971608,120.9894429652,0.9873320059,386.4313049316,0.0180847812,1,26.6219999999,27.7539999427,0.0164244496,0.0,0.0,0.0
1,129,0,0,6,1,17.4173259776,0.0087658568,121.9766755517,0.9872325864,388.2067565917,0.0182221736,1,26.7239999999,27.7539999427,0.0166103520,0.0,0.0,0.0
1,130,0,0,6,1,17.4079055872,0.0088422144,122.9637976439,0.9871220921,389.9822082519,0.0183748882,1,26.8259999999,27.7539999427,0.0167415536,0.0,0.0,0.0
1,131,0,0,6,1,17.4207725568,0.0089108784,123.9508203843,0.9870227404,391.7576293945,0.0185122173,1,26.9279999999,27.7539999427,0.0168873840,0.0,0.0,0.0
1,132,0,0,6,1,17.4107036672,0.0089795432,124.9377437819,0.9869233975,393.5330810546,0.0186495464,1,27.0299999999,27.7539999427,0.0170185232,0.0,0.0,0.0
1,133,0,0,6,1,17.4153671168,0.0090406416,125.9245787927,0.9868350108,395.3085327148,0.0187717434,1,27.1319999999,27.7539999427,0.0171496640,0.0,0.0,0.0
1,134,0,0,6,1,17.4200744704,0.0091093064,126.9113144797,0.9867356869,397.0839843750,0.0189090725,1,27.2339999999,27.7539999427,0.0172663536,0.0,0.0,0.0
1,135,0,0,6,1,17.4072589824,0.0091856632,127.8979397279,0.9866252482,398.8594360351,0.0190617870,1,27.3359999999,27.7539999427,0.0173974928,0.0,0.0,0.0
1,136,0,0,6,1,17.4156112640,0.0092543280,128.8844656734,0.9865259454,400.6348571777,0.0191991161,1,27.4379999999,27.7539999427,0.0175433248,0.0,0.0,0.0
1,137,0,0,6,1,17.4187374080,0.0093154272,129.8709032666,0.9864375932,402.4103393554,0.0193213149,1,27.5399999999,27.7539999427,0.0176744640,0.0,0.0,0.0
1,138,0,0,6,1,17.4079151104,0.0093840920,130.8572415759,0.9863383093,404.1857604980,0.0194586440,1,27.6419999999,27.7539999427,0.0177911552,0.0,0.0,0.0
1,139,0,0,6,1,17.4156379648,0.0094604496,131.8434694910,0.9862279151,405.9612121582,0.0196113586,1,27.7439999999,27.7539999427,0.0179222960,0.0,0.0,0.0
1,140,0,0,6,1,17.4203033344,0.0095291136,132.8295981433,0.9861286522,407.7366638183,0.0197486877,1,27.8459999999,27.7539999427,0.0180681280,0.0,0.0,0.0
1,141,0,0,6,1,17.4084873216,0.0095902120,133.8156384801,0.9860403367,409.5121154785,0.0198708847,0,27.9479999999,31.1659999332,0.0181992672,0.0,0.0,0.0
1,142,0,0,6,1,17.4031677184,0.0096588768,134.8015795729,0.9859410928,411.2875671386,0.0200082138,0,28.0499999999,31.1659999332,0.0183159552,0.0,0.0,0.0
1,143,0,0,6,1,17.4001121536,0.0097331048,135.7874133930,0.9858338200,413.0629882812,0.0201566703,0,28.1519999999,31.1659999332,0.0184470960,0.0,0.0,0.0
1,144,0,0,6,1,17.3921089280,0.0097405432,136.7732364630,0.9858230700,414.8377990722,0.0201715473,0,28.2539999999,31.1659999332,0.0185888608,0.0,0.0,0.0
1,145,0,0,6,1,17.3852481792,0.0095211024,137.7593766966,0.9861402335,416.6103820800,0.0197326652,0,28.3559999999,31.1659999332,0.0186030672,0.0,0.0,0.0
1,146,0,0,6,1,17.3832988672,0.0093058904,138.7458280800,0.9864513834,418.3829040527,0.0193022415,0,28.4579999999,31.1659999332,0.0181839648,0.0,0.0,0.0
1,147,0,0,6,1,17.3813133312,0.0090962408,139.7325826662,0.9867545862,420.1554260253,0.0188829414,0,28.5599999999,31.1659999332,0.0177729408,0.0,0.0,0.0
1,148,0,0,6,1,17.3760395008,0.0088809968,140.7196486416,0.9870659754,421.9279479980,0.0184524543,0,28.6619999999,31.1659999332,0.0173725392,0.0,0.0,0.0
1,149,0,0,6,1,17.3753108992,0.0086657528,141.7070261056,0.9873774639,423.7004394531,0.0180219653,0,28.7639999999,31.1659999332,0.0169614560,0.0,0.0,0.0
1,150,0,0,6,1,17.3796138752,0.0084407808,142.6947292405,0.9877031349,425.4729919433,0.0175720211,0,28.8659999999,31.1659999332,0.0165503680,0.0,0.0,0.0
1,151,0,0,6,1,17.3810996992,0.0082255360,143.6827440651,0.9880148245,427.2454833984,0.0171415321,0,28.9679999999,31.1659999332,0.0161207024,0.0,0.0,0.0
1,152,0,0,6,1,17.3762550272,0.0080214496,144.6710545129,0.9883104478,429.0180664062,0.0167333595,0,29.0699999999,31.1659999332,0.0157096160,0.0,0.0,0.0
