Run,Count,Cheat,Terminal,Size,Depth,Speed,Angle,Reward,Gain,From Start,To Middle,Distracted,Time,Duration,Optimal,Combined,Agent,Driver
1,47,0,0,6,1,16.3236656128,0.0620121408,43.6595629274,0.9131073598,246.9499664306,0.0390665680,0,18.3600000000,19.1119999666,0.0359653536,1.0,1.0,0.0
1,48,0,0,6,1,16.3674221056,0.0004210118,44.6589459687,0.9993830412,248.6166381835,0.0329467765,0,18.4620000000,19.1119999666,0.1184344704,-1.0,-1.0,0.0
1,49,0,0,6,1,16.4821529600,0.0024544914,45.6553544656,0.9964084968,250.2908630371,0.0285196937,0,18.5640000000,19.1119999666,0.0008040733,0.0,0.0,0.0
1,50,0,0,6,1,16.6307067904,0.0213918208,46.6244833657,0.9691289001,251.9794006347,0.0104003902,0,18.6660000000,19.1119999666,0.0046877332,0.0,0.0,0.0
1,51,0,0,6,1,16.6185054720,0.0064817428,47.6150269609,0.9905435951,253.6760101318,0.0053588869,0,18.7680000000,19.1119999666,0.0408553664,0.5000000000,0.5000000000,0.0
1,52,0,0,6,1,16.6562519040,0.0443665600,48.5520610064,0.9370340454,255.3737487792,0.0327555350,0,18.8700000000,19.1119999666,0.0123792168,1.0,1.0,0.0
1,53,0,0,6,1,16.6900558336,0.0256193280,49.5152027993,0.9631417929,257.0732116699,0.0133056640,0,18.9720000000,19.1119999666,0.0847338880,-1.0,-1.0,0.0
1,54,0,0,6,1,16.6322917888,0.0214895120,50.4841929261,0.9689901267,258.7719116210,0.0157836917,0,19.0740000000,19.1119999666,0.0489293120,0.5000000000,0.5000000000,0.0
1,55,0,0,6,1,16.6714496512,0.0684317824,51.3887479213,0.9045549952,260.4710693359,0.0535522475,0,19.1760000000,19.1119999666,0.0410419456,1.0,1.0,0.0
1,56,0,0,6,1,16.7431506944,0.0008622408,52.3874847858,0.9987368644,262.1738281250,0.0440673828,1,19.2780000000,23.6959999809,0.1306950784,0.0,0.0,0.0
1,57,0,0,6,1,16.7341423104,0.0214386976,53.3565470928,0.9690623070,263.8829040527,0.0396321602,1,19.3800000000,23.6959999809,0.0016467585,0.5000000000,0.5000000000,0.0
1,58,0,0,6,1,16.7751331328,0.0343109280,54.3074955625,0.9509484696,265.5954589843,0.0581624358,1,19.4820000000,23.6959999809,0.0409448928,1.0,1.0,0.0
1,59,0,0,6,1,16.8134918144,0.0787235520,55.1985064946,0.8910109321,267.3063354492,0.0068969726,1,19.5840000000,23.6959999809,0.0655290496,-1.0,-1.0,0.0
1,60,0,0,6,1,16.6150417408,0.0862597440,56.0797285115,0.8812220168,269.0070800781,0.0486551932,1,19.6859999999,23.6959999809,0.1503508992,-1.0,-1.0,0.0
